,story,story_uid,sound_id,kind,start,sound,onset,duration,orig_time,phoneme,sequence_id,condition,word_index,speech_rate,voice,pronounced,word,is_word_onset
641,lw1,0.0,2.0,word,1.12,stimuli/audio/lw1_2.wav,211.168,0.3399999999999998,2000-01-01 00:00:00+00:00,,28.0,sentence,4.0,145.0,Allison,1.0,bob,True
642,lw1,0.0,2.0,phoneme,1.37,stimuli/audio/lw1_2.wav,211.418,0.0899999999999998,2000-01-01 00:00:00+00:00,b_E,28.0,sentence,4.0,145.0,Allison,1.0,,False
643,lw1,0.0,2.0,word,1.47,stimuli/audio/lw1_2.wav,211.518,0.1699999999999999,2000-01-01 00:00:00+00:00,,28.0,sentence,5.0,145.0,Allison,1.0,her,True
644,lw1,0.0,2.0,phoneme,1.53,stimuli/audio/lw1_2.wav,211.578,0.1099999999999998,2000-01-01 00:00:00+00:00,er_E,28.0,sentence,5.0,145.0,Allison,1.0,,False
645,lw1,0.0,2.0,word,1.64,stimuli/audio/lw1_2.wav,211.688,0.3699999999999999,2000-01-01 00:00:00+00:00,,28.0,sentence,6.0,145.0,Allison,1.0,head,True
646,lw1,0.0,2.0,phoneme,1.9,stimuli/audio/lw1_2.wav,211.948,0.1099999999999998,2000-01-01 00:00:00+00:00,d_E,28.0,sentence,6.0,145.0,Allison,1.0,,False
647,lw1,0.0,2.0,word,2.25,stimuli/audio/lw1_2.wav,212.298,0.4700000000000002,2000-01-01 00:00:00+00:00,,28.0,sentence,7.0,145.0,Allison,1.0,unaware,True
648,lw1,0.0,2.0,phoneme,2.63,stimuli/audio/lw1_2.wav,212.678,0.0900000000000003,2000-01-01 00:00:00+00:00,r_E,28.0,sentence,7.0,145.0,Allison,1.0,,False
649,lw1,0.0,2.0,word,2.72,stimuli/audio/lw1_2.wav,212.768,0.1699999999999999,2000-01-01 00:00:00+00:00,,28.0,sentence,8.0,145.0,Allison,1.0,of,True
650,lw1,0.0,2.0,phoneme,2.79,stimuli/audio/lw1_2.wav,212.838,0.1,2000-01-01 00:00:00+00:00,v_E,28.0,sentence,8.0,145.0,Allison,1.0,,False
651,lw1,0.0,2.0,word,2.89,stimuli/audio/lw1_2.wav,212.938,0.1199999999999996,2000-01-01 00:00:00+00:00,,28.0,sentence,9.0,145.0,Allison,1.0,the,True
652,lw1,0.0,2.0,phoneme,2.91,stimuli/audio/lw1_2.wav,212.958,0.0999999999999996,2000-01-01 00:00:00+00:00,ah_E,28.0,sentence,9.0,145.0,Allison,1.0,,False
653,lw1,0.0,2.0,word,3.01,stimuli/audio/lw1_2.wav,213.058,0.3200000000000003,2000-01-01 00:00:00+00:00,,28.0,sentence,10.0,145.0,Allison,1.0,rest,True
654,lw1,0.0,2.0,phoneme,3.26,stimuli/audio/lw1_2.wav,213.308,0.0700000000000002,2000-01-01 00:00:00+00:00,t_E,28.0,sentence,10.0,145.0,Allison,1.0,,False
655,lw1,0.0,2.0,word,3.33,stimuli/audio/lw1_2.wav,213.378,0.1400000000000001,2000-01-01 00:00:00+00:00,,28.0,sentence,11.0,145.0,Allison,1.0,of,True
656,lw1,0.0,2.0,phoneme,3.39,stimuli/audio/lw1_2.wav,213.438,0.08,2000-01-01 00:00:00+00:00,v_E,28.0,sentence,11.0,145.0,Allison,1.0,,False
657,lw1,0.0,2.0,word,3.47,stimuli/audio/lw1_2.wav,213.518,0.0799999999999996,2000-01-01 00:00:00+00:00,,28.0,sentence,12.0,145.0,Allison,1.0,the,True
658,lw1,0.0,2.0,phoneme,3.5,stimuli/audio/lw1_2.wav,213.548,0.0499999999999998,2000-01-01 00:00:00+00:00,ah_E,28.0,sentence,12.0,145.0,Allison,1.0,,False
659,lw1,0.0,2.0,word,3.55,stimuli/audio/lw1_2.wav,213.598,0.4599999999999999,2000-01-01 00:00:00+00:00,,28.0,sentence,13.0,145.0,Allison,1.0,bridge,True
660,lw1,0.0,2.0,phoneme,3.81,stimuli/audio/lw1_2.wav,213.858,0.1999999999999997,2000-01-01 00:00:00+00:00,jh_E,28.0,sentence,13.0,145.0,Allison,1.0,,False
661,lw1,0.0,2.0,word,4.23,stimuli/audio/lw1_2.wav,214.278,0.5499999999999998,2000-01-01 00:00:00+00:00,,28.0,sentence,14.0,145.0,Allison,1.0,shaking,True
662,lw1,0.0,2.0,phoneme,4.69,stimuli/audio/lw1_2.wav,214.738,0.0899999999999998,2000-01-01 00:00:00+00:00,ng_E,28.0,sentence,14.0,145.0,Allison,1.0,,False
663,lw1,0.0,2.0,word,4.79,stimuli/audio/lw1_2.wav,214.838,0.3200000000000003,2000-01-01 00:00:00+00:00,,28.0,sentence,15.0,145.0,Allison,1.0,blonde,True
664,lw1,0.0,2.0,phoneme,5.04,stimuli/audio/lw1_2.wav,215.088,0.0700000000000002,2000-01-01 00:00:00+00:00,d_E,28.0,sentence,15.0,145.0,Allison,1.0,,False
665,lw1,0.0,2.0,word,5.11,stimuli/audio/lw1_2.wav,215.158,0.3599999999999994,2000-01-01 00:00:00+00:00,,28.0,sentence,16.0,145.0,Allison,1.0,curls,True
666,lw1,0.0,2.0,phoneme,5.4,stimuli/audio/lw1_2.wav,215.448,0.0699999999999994,2000-01-01 00:00:00+00:00,z_E,28.0,sentence,16.0,145.0,Allison,1.0,,False
667,lw1,0.0,2.0,word,5.47,stimuli/audio/lw1_2.wav,215.518,0.1200000000000001,2000-01-01 00:00:00+00:00,,28.0,sentence,17.0,145.0,Allison,1.0,as,True
668,lw1,0.0,2.0,phoneme,5.53,stimuli/audio/lw1_2.wav,215.578,0.0599999999999996,2000-01-01 00:00:00+00:00,z_E,28.0,sentence,17.0,145.0,Allison,1.0,,False
669,lw1,0.0,2.0,word,5.59,stimuli/audio/lw1_2.wav,215.638,0.2599999999999998,2000-01-01 00:00:00+00:00,,28.0,sentence,18.0,145.0,Allison,1.0,she,True
670,lw1,0.0,2.0,phoneme,5.72,stimuli/audio/lw1_2.wav,215.768,0.1299999999999999,2000-01-01 00:00:00+00:00,iy_E,28.0,sentence,18.0,145.0,Allison,1.0,,False
671,lw1,0.0,2.0,word,6.36,stimuli/audio/lw1_2.wav,216.408,0.2699999999999996,2000-01-01 00:00:00+00:00,,28.0,sentence,20.0,145.0,Allison,1.0,away,True
672,lw1,0.0,2.0,phoneme,6.5,stimuli/audio/lw1_2.wav,216.548,0.1299999999999999,2000-01-01 00:00:00+00:00,ey_E,28.0,sentence,20.0,145.0,Allison,1.0,,False
673,lw1,0.0,2.0,word,6.63,stimuli/audio/lw1_2.wav,216.678,0.1900000000000004,2000-01-01 00:00:00+00:00,,28.0,sentence,21.0,145.0,Allison,1.0,with,True
674,lw1,0.0,2.0,phoneme,6.75,stimuli/audio/lw1_2.wav,216.798,0.0700000000000002,2000-01-01 00:00:00+00:00,th_E,28.0,sentence,21.0,145.0,Allison,1.0,,False
675,lw1,0.0,2.0,word,6.82,stimuli/audio/lw1_2.wav,216.868,0.1799999999999997,2000-01-01 00:00:00+00:00,,28.0,sentence,22.0,145.0,Allison,1.0,the,True
676,lw1,0.0,2.0,phoneme,6.85,stimuli/audio/lw1_2.wav,216.898,0.1500000000000003,2000-01-01 00:00:00+00:00,iy_E,28.0,sentence,22.0,145.0,Allison,1.0,,False
677,lw1,0.0,2.0,word,7.0,stimuli/audio/lw1_2.wav,217.048,0.6699999999999999,2000-01-01 00:00:00+00:00,,28.0,sentence,23.0,145.0,Allison,1.0,approaching,True
678,lw1,0.0,2.0,phoneme,7.57,stimuli/audio/lw1_2.wav,217.618,0.0999999999999996,2000-01-01 00:00:00+00:00,ng_E,28.0,sentence,23.0,145.0,Allison,1.0,,False
679,lw1,0.0,2.0,word,7.67,stimuli/audio/lw1_2.wav,217.718,0.3900000000000005,2000-01-01 00:00:00+00:00,,28.0,sentence,24.0,145.0,Allison,1.0,psi,True
680,lw1,0.0,2.0,phoneme,7.85,stimuli/audio/lw1_2.wav,217.898,0.2100000000000008,2000-01-01 00:00:00+00:00,ay_E,28.0,sentence,24.0,145.0,Allison,1.0,,False
681,lw1,0.0,2.0,word,8.059999,stimuli/audio/lw1_2.wav,218.108,0.3800000000000008,2000-01-01 00:00:00+00:00,,28.0,sentence,25.0,145.0,Allison,1.0,relay,True
682,lw1,0.0,2.0,phoneme,8.329999,stimuli/audio/lw1_2.wav,218.378,0.1099999999999994,2000-01-01 00:00:00+00:00,ey_E,28.0,sentence,25.0,145.0,Allison,1.0,,False
683,lw1,0.0,2.0,word,8.44,stimuli/audio/lw1_2.wav,218.488,0.1600000000000001,2000-01-01 00:00:00+00:00,,28.0,sentence,26.0,145.0,Allison,1.0,on,True
684,lw1,0.0,2.0,phoneme,8.5,stimuli/audio/lw1_2.wav,218.548,0.0999999999999996,2000-01-01 00:00:00+00:00,n_E,28.0,sentence,26.0,145.0,Allison,1.0,,False
685,lw1,0.0,2.0,word,9.099999,stimuli/audio/lw1_2.wav,219.148,0.5,2000-01-01 00:00:00+00:00,,28.0,sentence,29.0,145.0,Allison,1.0,ship,True
686,lw1,0.0,2.0,phoneme,9.419999,stimuli/audio/lw1_2.wav,219.468,0.1799999999999997,2000-01-01 00:00:00+00:00,p_E,28.0,sentence,29.0,145.0,Allison,1.0,,False
687,lw1,0.0,2.0,word,10.059999,stimuli/audio/lw1_2.wav,220.108,0.2700000000000013,2000-01-01 00:00:00+00:00,,29.0,sentence,0.0,145.0,Allison,1.0,She,True
688,lw1,0.0,2.0,phoneme,10.229999,stimuli/audio/lw1_2.wav,220.278,0.1000000000000014,2000-01-01 00:00:00+00:00,iy_E,29.0,sentence,0.0,145.0,Allison,1.0,,False
689,lw1,0.0,2.0,word,10.33,stimuli/audio/lw1_2.wav,220.378,0.3699999999999992,2000-01-01 00:00:00+00:00,,29.0,sentence,1.0,145.0,Allison,1.0,seemed,True
690,lw1,0.0,2.0,phoneme,10.64,stimuli/audio/lw1_2.wav,220.688,0.0599999999999987,2000-01-01 00:00:00+00:00,d_E,29.0,sentence,1.0,145.0,Allison,1.0,,False
691,lw1,0.0,2.0,word,10.7,stimuli/audio/lw1_2.wav,220.748,0.2900000000000009,2000-01-01 00:00:00+00:00,,29.0,sentence,2.0,145.0,Allison,1.0,so,True
692,lw1,0.0,2.0,phoneme,10.83,stimuli/audio/lw1_2.wav,220.878,0.1600000000000001,2000-01-01 00:00:00+00:00,ow_E,29.0,sentence,2.0,145.0,Allison,1.0,,False
693,lw1,0.0,2.0,word,12.059999,stimuli/audio/lw1_2.wav,222.108,0.4400000000000013,2000-01-01 00:00:00+00:00,,29.0,sentence,4.0,145.0,Allison,1.0,self,True
694,lw1,0.0,2.0,phoneme,12.409999,stimuli/audio/lw1_2.wav,222.458,0.0900000000000016,2000-01-01 00:00:00+00:00,f_E,29.0,sentence,4.0,145.0,Allison,1.0,,False
695,lw1,0.0,2.0,word,12.5,stimuli/audio/lw1_2.wav,222.548,0.5800000000000001,2000-01-01 00:00:00+00:00,,29.0,sentence,5.0,145.0,Allison,1.0,conscious,True
696,lw1,0.0,2.0,phoneme,13.04,stimuli/audio/lw1_2.wav,223.088,0.0400000000000009,2000-01-01 00:00:00+00:00,s_E,29.0,sentence,5.0,145.0,Allison,1.0,,False
697,lw1,0.0,2.0,word,13.08,stimuli/audio/lw1_2.wav,223.128,0.2400000000000002,2000-01-01 00:00:00+00:00,,29.0,sentence,6.0,145.0,Allison,1.0,and,True
698,lw1,0.0,2.0,phoneme,13.24,stimuli/audio/lw1_2.wav,223.288,0.08,2000-01-01 00:00:00+00:00,d_E,29.0,sentence,6.0,145.0,Allison,1.0,,False
699,lw1,0.0,2.0,word,13.32,stimuli/audio/lw1_2.wav,223.368,0.4399999999999995,2000-01-01 00:00:00+00:00,,29.0,sentence,7.0,145.0,Allison,1.0,shallow,True
700,lw1,0.0,2.0,phoneme,13.67,stimuli/audio/lw1_2.wav,223.718,0.0899999999999998,2000-01-01 00:00:00+00:00,ow_E,29.0,sentence,7.0,145.0,Allison,1.0,,False
701,lw1,0.0,2.0,word,13.759999,stimuli/audio/lw1_2.wav,223.808,0.2299999999999986,2000-01-01 00:00:00+00:00,,29.0,sentence,8.0,145.0,Allison,1.0,on,True
702,lw1,0.0,2.0,phoneme,13.919999,stimuli/audio/lw1_2.wav,223.968,0.0699999999999985,2000-01-01 00:00:00+00:00,n_E,29.0,sentence,8.0,145.0,Allison,1.0,,False
703,lw1,0.0,2.0,word,13.99,stimuli/audio/lw1_2.wav,224.038,0.1999999999999993,2000-01-01 00:00:00+00:00,,29.0,sentence,9.0,145.0,Allison,1.0,the,True
704,lw1,0.0,2.0,phoneme,14.06,stimuli/audio/lw1_2.wav,224.108,0.129999999999999,2000-01-01 00:00:00+00:00,iy_E,29.0,sentence,9.0,145.0,Allison,1.0,,False
705,lw1,0.0,2.0,word,14.19,stimuli/audio/lw1_2.wav,224.238,0.7900000000000009,2000-01-01 00:00:00+00:00,,29.0,sentence,10.0,145.0,Allison,1.0,outside,True
706,lw1,0.0,2.0,phoneme,14.86,stimuli/audio/lw1_2.wav,224.908,0.120000000000001,2000-01-01 00:00:00+00:00,d_E,29.0,sentence,10.0,145.0,Allison,1.0,,False
707,lw1,0.0,2.0,word,15.2,stimuli/audio/lw1_2.wav,225.248,0.2800000000000011,2000-01-01 00:00:00+00:00,,29.0,sentence,11.0,145.0,Allison,1.0,but,True
708,lw1,0.0,2.0,phoneme,15.42,stimuli/audio/lw1_2.wav,225.468,0.0600000000000005,2000-01-01 00:00:00+00:00,t_E,29.0,sentence,11.0,145.0,Allison,1.0,,False
709,lw1,0.0,2.0,word,15.49,stimuli/audio/lw1_2.wav,225.538,0.3499999999999996,2000-01-01 00:00:00+00:00,,29.0,sentence,12.0,145.0,Allison,1.0,having,True
710,lw1,0.0,2.0,phoneme,15.76,stimuli/audio/lw1_2.wav,225.808,0.08,2000-01-01 00:00:00+00:00,ng_E,29.0,sentence,12.0,145.0,Allison,1.0,,False
711,lw1,0.0,2.0,word,15.839999,stimuli/audio/lw1_2.wav,225.888,0.209999999999999,2000-01-01 00:00:00+00:00,,29.0,sentence,13.0,145.0,Allison,1.0,that,True
712,lw1,0.0,2.0,phoneme,15.989999,stimuli/audio/lw1_2.wav,226.038,0.0600000000000005,2000-01-01 00:00:00+00:00,t_E,29.0,sentence,13.0,145.0,Allison,1.0,,False
713,lw1,0.0,2.0,word,16.049999,stimuli/audio/lw1_2.wav,226.098,0.6900000000000013,2000-01-01 00:00:00+00:00,,29.0,sentence,14.0,145.0,Allison,1.0,incredible,True
714,lw1,0.0,2.0,phoneme,16.669999,stimuli/audio/lw1_2.wav,226.718,0.0700000000000002,2000-01-01 00:00:00+00:00,l_E,29.0,sentence,14.0,145.0,Allison,1.0,,False
715,lw1,0.0,2.0,word,16.74,stimuli/audio/lw1_2.wav,226.788,0.490000000000002,2000-01-01 00:00:00+00:00,,29.0,sentence,15.0,145.0,Allison,1.0,gift,True
716,lw1,0.0,2.0,phoneme,17.08,stimuli/audio/lw1_2.wav,227.128,0.1500000000000021,2000-01-01 00:00:00+00:00,t_E,29.0,sentence,15.0,145.0,Allison,1.0,,False
717,lw1,0.0,2.0,word,17.67,stimuli/audio/lw1_2.wav,227.718,0.2999999999999971,2000-01-01 00:00:00+00:00,,30.0,sentence,0.0,145.0,Allison,1.0,There,True
718,lw1,0.0,2.0,phoneme,17.9,stimuli/audio/lw1_2.wav,227.948,0.0700000000000002,2000-01-01 00:00:00+00:00,r_E,30.0,sentence,0.0,145.0,Allison,1.0,,False
719,lw1,0.0,2.0,word,17.969999,stimuli/audio/lw1_2.wav,228.018,0.2799999999999976,2000-01-01 00:00:00+00:00,,30.0,sentence,1.0,145.0,Allison,1.0,had,True
720,lw1,0.0,2.0,phoneme,18.169999,stimuli/audio/lw1_2.wav,228.218,0.0799999999999983,2000-01-01 00:00:00+00:00,d_E,30.0,sentence,1.0,145.0,Allison,1.0,,False
721,lw1,0.0,2.0,word,18.25,stimuli/audio/lw1_2.wav,228.298,0.1099999999999994,2000-01-01 00:00:00+00:00,,30.0,sentence,2.0,145.0,Allison,1.0,to,True
722,lw1,0.0,2.0,phoneme,18.29,stimuli/audio/lw1_2.wav,228.338,0.0700000000000002,2000-01-01 00:00:00+00:00,uw_E,30.0,sentence,2.0,145.0,Allison,1.0,,False
723,lw1,0.0,2.0,word,18.359999,stimuli/audio/lw1_2.wav,228.408,0.1400000000000005,2000-01-01 00:00:00+00:00,,30.0,sentence,3.0,145.0,Allison,1.0,be,True
724,lw1,0.0,2.0,phoneme,18.429999,stimuli/audio/lw1_2.wav,228.478,0.0700000000000002,2000-01-01 00:00:00+00:00,iy_E,30.0,sentence,3.0,145.0,Allison,1.0,,False
725,lw1,0.0,2.0,word,18.5,stimuli/audio/lw1_2.wav,228.548,0.25,2000-01-01 00:00:00+00:00,,30.0,sentence,4.0,145.0,Allison,1.0,more,True
726,lw1,0.0,2.0,phoneme,18.68,stimuli/audio/lw1_2.wav,228.728,0.0700000000000002,2000-01-01 00:00:00+00:00,r_E,30.0,sentence,4.0,145.0,Allison,1.0,,False
727,lw1,0.0,2.0,word,18.75,stimuli/audio/lw1_2.wav,228.798,0.1799999999999997,2000-01-01 00:00:00+00:00,,30.0,sentence,5.0,145.0,Allison,1.0,to,True
728,lw1,0.0,2.0,phoneme,18.85,stimuli/audio/lw1_2.wav,228.898,0.0799999999999983,2000-01-01 00:00:00+00:00,uw_E,30.0,sentence,5.0,145.0,Allison,1.0,,False
729,lw1,0.0,2.0,word,18.93,stimuli/audio/lw1_2.wav,228.978,0.3399999999999998,2000-01-01 00:00:00+00:00,,30.0,sentence,6.0,145.0,Allison,1.0,her,True
730,lw1,0.0,2.0,phoneme,19.04,stimuli/audio/lw1_2.wav,229.088,0.2300000000000004,2000-01-01 00:00:00+00:00,er_E,30.0,sentence,6.0,145.0,Allison,1.0,,False
731,lw1,0.0,2.0,word,19.87,stimuli/audio/lw1_2.wav,229.918,0.5199999999999996,2000-01-01 00:00:00+00:00,,31.0,sentence,0.0,145.0,Allison,1.0,Well,True
732,lw1,0.0,2.0,phoneme,20.25,stimuli/audio/lw1_2.wav,230.298,0.1400000000000005,2000-01-01 00:00:00+00:00,l_E,31.0,sentence,0.0,145.0,Allison,1.0,,False
733,lw1,0.0,2.0,word,20.59,stimuli/audio/lw1_2.wav,230.638,0.1700000000000017,2000-01-01 00:00:00+00:00,,31.0,sentence,1.0,145.0,Allison,1.0,if,True
734,lw1,0.0,2.0,phoneme,20.69,stimuli/audio/lw1_2.wav,230.738,0.0700000000000002,2000-01-01 00:00:00+00:00,f_E,31.0,sentence,1.0,145.0,Allison,1.0,,False
735,lw1,0.0,2.0,word,20.76,stimuli/audio/lw1_2.wav,230.808,0.2199999999999988,2000-01-01 00:00:00+00:00,,31.0,sentence,2.0,145.0,Allison,1.0,she,True
736,lw1,0.0,2.0,phoneme,20.88,stimuli/audio/lw1_2.wav,230.928,0.1000000000000014,2000-01-01 00:00:00+00:00,iy_E,31.0,sentence,2.0,145.0,Allison,1.0,,False
737,lw1,0.0,2.0,word,21.37,stimuli/audio/lw1_2.wav,231.418,0.3999999999999986,2000-01-01 00:00:00+00:00,,31.0,sentence,5.0,145.0,Allison,1.0,pan,True
738,lw1,0.0,2.0,phoneme,21.65,stimuli/audio/lw1_2.wav,231.698,0.120000000000001,2000-01-01 00:00:00+00:00,n_E,31.0,sentence,5.0,145.0,Allison,1.0,,False
739,lw1,0.0,2.0,word,21.77,stimuli/audio/lw1_2.wav,231.818,0.379999999999999,2000-01-01 00:00:00+00:00,,31.0,sentence,6.0,145.0,Allison,1.0,out,True
740,lw1,0.0,2.0,phoneme,22.03,stimuli/audio/lw1_2.wav,232.078,0.1199999999999974,2000-01-01 00:00:00+00:00,t_E,31.0,sentence,6.0,145.0,Allison,1.0,,False
741,lw1,0.0,2.0,word,22.68,stimuli/audio/lw1_2.wav,232.728,0.1700000000000017,2000-01-01 00:00:00+00:00,,31.0,sentence,9.0,145.0,Allison,1.0,be,True
742,lw1,0.0,2.0,phoneme,22.76,stimuli/audio/lw1_2.wav,232.808,0.0899999999999998,2000-01-01 00:00:00+00:00,iy_E,31.0,sentence,9.0,145.0,Allison,1.0,,False
743,lw1,0.0,2.0,word,22.85,stimuli/audio/lw1_2.wav,232.898,0.8200000000000003,2000-01-01 00:00:00+00:00,,31.0,sentence,10.0,145.0,Allison,1.0,terminated,True
744,lw1,0.0,2.0,phoneme,23.52,stimuli/audio/lw1_2.wav,233.568,0.1500000000000021,2000-01-01 00:00:00+00:00,d_E,31.0,sentence,10.0,145.0,Allison,1.0,,False
745,lw1,0.0,2.0,word,24.78,stimuli/audio/lw1_2.wav,234.828,0.3399999999999998,2000-01-01 00:00:00+00:00,,32.0,sentence,0.0,145.0,Allison,1.0,Any,True
746,lw1,0.0,2.0,phoneme,25.01,stimuli/audio/lw1_2.wav,235.058,0.1099999999999994,2000-01-01 00:00:00+00:00,iy_E,32.0,sentence,0.0,145.0,Allison,1.0,,False
747,lw1,0.0,2.0,word,25.12,stimuli/audio/lw1_2.wav,235.168,0.259999999999998,2000-01-01 00:00:00+00:00,,32.0,sentence,1.0,145.0,Allison,1.0,crew,True
748,lw1,0.0,2.0,phoneme,25.29,stimuli/audio/lw1_2.wav,235.338,0.0899999999999998,2000-01-01 00:00:00+00:00,uw_E,32.0,sentence,1.0,145.0,Allison,1.0,,False
749,lw1,0.0,2.0,word,25.9,stimuli/audio/lw1_2.wav,235.948,0.3399999999999998,2000-01-01 00:00:00+00:00,,32.0,sentence,2.0,145.0,Allison,1.0,member,True
750,lw1,0.0,2.0,phoneme,26.18,stimuli/audio/lw1_2.wav,236.228,0.0599999999999987,2000-01-01 00:00:00+00:00,er_E,32.0,sentence,2.0,145.0,Allison,1.0,,False
751,lw1,0.0,2.0,word,26.24,stimuli/audio/lw1_2.wav,236.288,0.2100000000000008,2000-01-01 00:00:00+00:00,,32.0,sentence,3.0,145.0,Allison,1.0,that,True
752,lw1,0.0,2.0,phoneme,26.36,stimuli/audio/lw1_2.wav,236.408,0.0899999999999998,2000-01-01 00:00:00+00:00,t_E,32.0,sentence,3.0,145.0,Allison,1.0,,False
753,lw1,0.0,2.0,word,26.45,stimuli/audio/lw1_2.wav,236.498,0.1999999999999993,2000-01-01 00:00:00+00:00,,32.0,sentence,4.0,145.0,Allison,1.0,would,True
754,lw1,0.0,2.0,phoneme,26.55,stimuli/audio/lw1_2.wav,236.598,0.0999999999999978,2000-01-01 00:00:00+00:00,d_E,32.0,sentence,4.0,145.0,Allison,1.0,,False
755,lw1,0.0,2.0,word,26.65,stimuli/audio/lw1_2.wav,236.698,0.75,2000-01-01 00:00:00+00:00,,32.0,sentence,5.0,145.0,Allison,1.0,jeopardize,True
756,lw1,0.0,2.0,phoneme,27.31,stimuli/audio/lw1_2.wav,237.358,0.0899999999999998,2000-01-01 00:00:00+00:00,z_E,32.0,sentence,5.0,145.0,Allison,1.0,,False
757,lw1,0.0,2.0,word,27.4,stimuli/audio/lw1_2.wav,237.448,0.1300000000000025,2000-01-01 00:00:00+00:00,,32.0,sentence,6.0,145.0,Allison,1.0,the,True
758,lw1,0.0,2.0,phoneme,27.46,stimuli/audio/lw1_2.wav,237.508,0.0700000000000002,2000-01-01 00:00:00+00:00,ah_E,32.0,sentence,6.0,145.0,Allison,1.0,,False
759,lw1,0.0,2.0,word,27.53,stimuli/audio/lw1_2.wav,237.578,0.5700000000000003,2000-01-01 00:00:00+00:00,,32.0,sentence,7.0,145.0,Allison,1.0,project,True
760,lw1,0.0,2.0,phoneme,28.09,stimuli/audio/lw1_2.wav,238.138,0.0100000000000015,2000-01-01 00:00:00+00:00,t_E,32.0,sentence,7.0,145.0,Allison,1.0,,False
761,lw1,0.0,2.0,word,28.16,stimuli/audio/lw1_2.wav,238.208,0.2100000000000008,2000-01-01 00:00:00+00:00,,32.0,sentence,8.0,145.0,Allison,1.0,was,True
762,lw1,0.0,2.0,phoneme,28.29,stimuli/audio/lw1_2.wav,238.338,0.0800000000000018,2000-01-01 00:00:00+00:00,z_E,32.0,sentence,8.0,145.0,Allison,1.0,,False
763,lw1,0.0,2.0,word,28.38,stimuli/audio/lw1_2.wav,238.428,0.5199999999999996,2000-01-01 00:00:00+00:00,,32.0,sentence,9.0,145.0,Allison,1.0,meat,True
764,lw1,0.0,2.0,phoneme,28.7,stimuli/audio/lw1_2.wav,238.748,0.1999999999999993,2000-01-01 00:00:00+00:00,t_E,32.0,sentence,9.0,145.0,Allison,1.0,,False
765,lw1,0.0,2.0,word,29.17,stimuli/audio/lw1_2.wav,239.218,0.1699999999999981,2000-01-01 00:00:00+00:00,,33.0,sentence,0.0,145.0,Allison,1.0,It,True
766,lw1,0.0,2.0,phoneme,29.26,stimuli/audio/lw1_2.wav,239.308,0.0799999999999983,2000-01-01 00:00:00+00:00,t_E,33.0,sentence,0.0,145.0,Allison,1.0,,False
767,lw1,0.0,2.0,word,29.34,stimuli/audio/lw1_2.wav,239.388,0.1700000000000017,2000-01-01 00:00:00+00:00,,33.0,sentence,1.0,145.0,Allison,1.0,would,True
768,lw1,0.0,2.0,phoneme,29.44,stimuli/audio/lw1_2.wav,239.488,0.0700000000000002,2000-01-01 00:00:00+00:00,d_E,33.0,sentence,1.0,145.0,Allison,1.0,,False
769,lw1,0.0,2.0,word,29.52,stimuli/audio/lw1_2.wav,239.568,0.2199999999999988,2000-01-01 00:00:00+00:00,,33.0,sentence,2.0,145.0,Allison,1.0,be,True
770,lw1,0.0,2.0,word,29.74,stimuli/audio/lw1_2.wav,239.788,0.0700000000000002,2000-01-01 00:00:00+00:00,,33.0,sentence,3.0,145.0,Allison,1.0,a,True
771,lw1,0.0,2.0,word,29.809999,stimuli/audio/lw1_2.wav,239.858,0.389999999999997,2000-01-01 00:00:00+00:00,,33.0,sentence,4.0,145.0,Allison,1.0,shame,True
772,lw1,0.0,2.0,phoneme,30.109999,stimuli/audio/lw1_2.wav,240.158,0.0899999999999998,2000-01-01 00:00:00+00:00,m_E,33.0,sentence,4.0,145.0,Allison,1.0,,False
773,lw1,0.0,2.0,word,30.2,stimuli/audio/lw1_2.wav,240.248,0.1700000000000017,2000-01-01 00:00:00+00:00,,33.0,sentence,5.0,145.0,Allison,1.0,to,True
774,lw1,0.0,2.0,phoneme,30.28,stimuli/audio/lw1_2.wav,240.328,0.0899999999999998,2000-01-01 00:00:00+00:00,uw_E,33.0,sentence,5.0,145.0,Allison,1.0,,False
775,lw1,0.0,2.0,word,30.37,stimuli/audio/lw1_2.wav,240.418,0.3200000000000003,2000-01-01 00:00:00+00:00,,33.0,sentence,6.0,145.0,Allison,1.0,lose,True
776,lw1,0.0,2.0,phoneme,30.59,stimuli/audio/lw1_2.wav,240.638,0.1000000000000014,2000-01-01 00:00:00+00:00,z_E,33.0,sentence,6.0,145.0,Allison,1.0,,False
777,lw1,0.0,2.0,word,30.69,stimuli/audio/lw1_2.wav,240.738,0.1999999999999993,2000-01-01 00:00:00+00:00,,33.0,sentence,7.0,145.0,Allison,1.0,that,True
778,lw1,0.0,2.0,phoneme,30.81,stimuli/audio/lw1_2.wav,240.858,0.0800000000000018,2000-01-01 00:00:00+00:00,t_E,33.0,sentence,7.0,145.0,Allison,1.0,,False
779,lw1,0.0,2.0,word,30.9,stimuli/audio/lw1_2.wav,240.948,0.6300000000000026,2000-01-01 00:00:00+00:00,,33.0,sentence,8.0,145.0,Allison,1.0,talent,True
780,lw1,0.0,2.0,phoneme,31.41,stimuli/audio/lw1_2.wav,241.458,0.120000000000001,2000-01-01 00:00:00+00:00,t_E,33.0,sentence,8.0,145.0,Allison,1.0,,False
781,lw1,0.0,2.0,word,31.78,stimuli/audio/lw1_2.wav,241.828,0.490000000000002,2000-01-01 00:00:00+00:00,,33.0,sentence,9.0,145.0,Allison,1.0,though,True
