,story,story_uid,sound_id,kind,start,sound,onset,duration,orig_time,phoneme,sequence_id,condition,word_index,speech_rate,voice,pronounced,word,is_word
1382,lw1,0.0,1.0,phoneme,50.42,stimuli/audio/lw1_1.wav,177.605,0.0799999999999983,2000-01-01 00:00:00+00:00,n_I,22.0,sentence,10.0,145.0,Allison,1.0,,False
1383,lw1,0.0,1.0,phoneme,50.5,stimuli/audio/lw1_1.wav,177.685,0.1099999999999994,2000-01-01 00:00:00+00:00,ao_I,22.0,sentence,10.0,145.0,Allison,1.0,,False
1384,lw1,0.0,1.0,phoneme,50.61,stimuli/audio/lw1_1.wav,177.795,0.0399999999999991,2000-01-01 00:00:00+00:00,r_I,22.0,sentence,10.0,145.0,Allison,1.0,,False
1385,lw1,0.0,1.0,phoneme,50.65,stimuli/audio/lw1_1.wav,177.835,0.0700000000000002,2000-01-01 00:00:00+00:00,t_I,22.0,sentence,10.0,145.0,Allison,1.0,,False
1386,lw1,0.0,1.0,phoneme,50.72,stimuli/audio/lw1_1.wav,177.905,0.0799999999999983,2000-01-01 00:00:00+00:00,ih_I,22.0,sentence,10.0,145.0,Allison,1.0,,False
1387,lw1,0.0,1.0,phoneme,50.8,stimuli/audio/lw1_1.wav,177.985,0.1400000000000005,2000-01-01 00:00:00+00:00,d_E,22.0,sentence,10.0,145.0,Allison,1.0,,False
1388,lw1,0.0,1.0,phoneme,52.049999,stimuli/audio/lw1_1.wav,179.235,0.1099999999999994,2000-01-01 00:00:00+00:00,y_B,23.0,sentence,0.0,145.0,Allison,1.0,,False
1389,lw1,0.0,1.0,word,52.049999,stimuli/audio/lw1_1.wav,179.235,0.2199999999999988,2000-01-01 00:00:00+00:00,,23.0,sentence,0.0,145.0,Allison,1.0,You,True
1390,lw1,0.0,1.0,phoneme,52.159999,stimuli/audio/lw1_1.wav,179.345,0.1099999999999994,2000-01-01 00:00:00+00:00,uw_E,23.0,sentence,0.0,145.0,Allison,1.0,,False
1391,lw1,0.0,1.0,phoneme,52.27,stimuli/audio/lw1_1.wav,179.455,0.0899999999999963,2000-01-01 00:00:00+00:00,l_B,23.0,sentence,1.0,145.0,Allison,1.0,,False
1392,lw1,0.0,1.0,word,52.27,stimuli/audio/lw1_1.wav,179.455,0.2199999999999988,2000-01-01 00:00:00+00:00,,23.0,sentence,1.0,145.0,Allison,1.0,look,True
1393,lw1,0.0,1.0,phoneme,52.36,stimuli/audio/lw1_1.wav,179.545,0.0499999999999971,2000-01-01 00:00:00+00:00,uh_I,23.0,sentence,1.0,145.0,Allison,1.0,,False
1394,lw1,0.0,1.0,phoneme,52.41,stimuli/audio/lw1_1.wav,179.595,0.0800000000000054,2000-01-01 00:00:00+00:00,k_E,23.0,sentence,1.0,145.0,Allison,1.0,,False
1395,lw1,0.0,1.0,phoneme,52.49,stimuli/audio/lw1_1.wav,179.675,0.0799999999999983,2000-01-01 00:00:00+00:00,l_B,23.0,sentence,2.0,145.0,Allison,1.0,,False
1396,lw1,0.0,1.0,word,52.49,stimuli/audio/lw1_1.wav,179.675,0.259999999999998,2000-01-01 00:00:00+00:00,,23.0,sentence,2.0,145.0,Allison,1.0,like,True
1397,lw1,0.0,1.0,phoneme,52.57,stimuli/audio/lw1_1.wav,179.755,0.1000000000000014,2000-01-01 00:00:00+00:00,ay_I,23.0,sentence,2.0,145.0,Allison,1.0,,False
1398,lw1,0.0,1.0,phoneme,52.67,stimuli/audio/lw1_1.wav,179.855,0.0799999999999983,2000-01-01 00:00:00+00:00,k_E,23.0,sentence,2.0,145.0,Allison,1.0,,False
1399,lw1,0.0,1.0,phoneme,52.75,stimuli/audio/lw1_1.wav,179.935,0.1099999999999994,2000-01-01 00:00:00+00:00,hh_B,23.0,sentence,3.0,145.0,Allison,1.0,,False
1400,lw1,0.0,1.0,word,52.75,stimuli/audio/lw1_1.wav,179.935,0.4399999999999977,2000-01-01 00:00:00+00:00,,23.0,sentence,3.0,145.0,Allison,1.0,hell,True
1401,lw1,0.0,1.0,phoneme,52.86,stimuli/audio/lw1_1.wav,180.045,0.1799999999999997,2000-01-01 00:00:00+00:00,eh_I,23.0,sentence,3.0,145.0,Allison,1.0,,False
1402,lw1,0.0,1.0,phoneme,53.04,stimuli/audio/lw1_1.wav,180.225,0.1499999999999985,2000-01-01 00:00:00+00:00,l_E,23.0,sentence,3.0,145.0,Allison,1.0,,False
1403,lw1,0.0,1.0,phoneme,53.48,stimuli/audio/lw1_1.wav,180.665,0.0100000000000051,2000-01-01 00:00:00+00:00,t_B,23.0,sentence,4.0,145.0,Allison,1.0,,False
1404,lw1,0.0,1.0,word,53.48,stimuli/audio/lw1_1.wav,180.665,0.0300000000000011,2000-01-01 00:00:00+00:00,,23.0,sentence,4.0,145.0,Allison,1.0,Tar,True
1405,lw1,0.0,1.0,phoneme,53.49,stimuli/audio/lw1_1.wav,180.675,0.009999999999998,2000-01-01 00:00:00+00:00,aa_I,23.0,sentence,4.0,145.0,Allison,1.0,,False
1406,lw1,0.0,1.0,phoneme,53.5,stimuli/audio/lw1_1.wav,180.685,0.009999999999998,2000-01-01 00:00:00+00:00,r_E,23.0,sentence,4.0,145.0,Allison,1.0,,False
1407,lw1,0.0,1.0,phoneme,55.44,stimuli/audio/lw1_1.wav,182.625,0.0700000000000002,2000-01-01 00:00:00+00:00,b_B,24.0,sentence,2.0,145.0,Allison,1.0,,False
1408,lw1,0.0,1.0,word,55.44,stimuli/audio/lw1_1.wav,182.625,0.2899999999999991,2000-01-01 00:00:00+00:00,,24.0,sentence,2.0,145.0,Allison,1.0,blow,True
1409,lw1,0.0,1.0,phoneme,55.51,stimuli/audio/lw1_1.wav,182.695,0.0900000000000034,2000-01-01 00:00:00+00:00,l_I,24.0,sentence,2.0,145.0,Allison,1.0,,False
1410,lw1,0.0,1.0,phoneme,55.6,stimuli/audio/lw1_1.wav,182.785,0.1299999999999954,2000-01-01 00:00:00+00:00,ow_E,24.0,sentence,2.0,145.0,Allison,1.0,,False
1411,lw1,0.0,1.0,phoneme,55.73,stimuli/audio/lw1_1.wav,182.915,0.1000000000000014,2000-01-01 00:00:00+00:00,dh_B,24.0,sentence,3.0,145.0,Allison,1.0,,False
1412,lw1,0.0,1.0,word,55.73,stimuli/audio/lw1_1.wav,182.915,0.5200000000000031,2000-01-01 00:00:00+00:00,,24.0,sentence,3.0,145.0,Allison,1.0,this,True
1413,lw1,0.0,1.0,phoneme,55.83,stimuli/audio/lw1_1.wav,183.015,0.1200000000000045,2000-01-01 00:00:00+00:00,ih_I,24.0,sentence,3.0,145.0,Allison,1.0,,False
1414,lw1,0.0,1.0,phoneme,55.95,stimuli/audio/lw1_1.wav,183.135,0.2999999999999971,2000-01-01 00:00:00+00:00,s_E,24.0,sentence,3.0,145.0,Allison,1.0,,False
1415,lw1,0.0,1.0,phoneme,57.46,stimuli/audio/lw1_1.wav,184.645,0.1000000000000014,2000-01-01 00:00:00+00:00,l_B,25.0,sentence,2.0,145.0,Allison,1.0,,False
1416,lw1,0.0,1.0,word,57.46,stimuli/audio/lw1_1.wav,184.645,0.25,2000-01-01 00:00:00+00:00,,25.0,sentence,2.0,145.0,Allison,1.0,let,True
1417,lw1,0.0,1.0,phoneme,57.56,stimuli/audio/lw1_1.wav,184.745,0.0799999999999983,2000-01-01 00:00:00+00:00,eh_I,25.0,sentence,2.0,145.0,Allison,1.0,,False
1418,lw1,0.0,1.0,phoneme,57.64,stimuli/audio/lw1_1.wav,184.825,0.0700000000000002,2000-01-01 00:00:00+00:00,t_E,25.0,sentence,2.0,145.0,Allison,1.0,,False
1419,lw1,0.0,1.0,phoneme,57.71,stimuli/audio/lw1_1.wav,184.895,0.1000000000000014,2000-01-01 00:00:00+00:00,f_B,25.0,sentence,3.0,145.0,Allison,1.0,,False
1420,lw1,0.0,1.0,word,57.71,stimuli/audio/lw1_1.wav,184.895,0.4399999999999977,2000-01-01 00:00:00+00:00,,25.0,sentence,3.0,145.0,Allison,1.0,fatigue,True
1421,lw1,0.0,1.0,phoneme,57.81,stimuli/audio/lw1_1.wav,184.995,0.019999999999996,2000-01-01 00:00:00+00:00,ah_I,25.0,sentence,3.0,145.0,Allison,1.0,,False
1422,lw1,0.0,1.0,phoneme,57.83,stimuli/audio/lw1_1.wav,185.015,0.1200000000000045,2000-01-01 00:00:00+00:00,t_I,25.0,sentence,3.0,145.0,Allison,1.0,,False
1423,lw1,0.0,1.0,phoneme,57.95,stimuli/audio/lw1_1.wav,185.135,0.1400000000000005,2000-01-01 00:00:00+00:00,iy_I,25.0,sentence,3.0,145.0,Allison,1.0,,False
1424,lw1,0.0,1.0,phoneme,58.09,stimuli/audio/lw1_1.wav,185.275,0.0599999999999951,2000-01-01 00:00:00+00:00,g_E,25.0,sentence,3.0,145.0,Allison,1.0,,False
1425,lw1,0.0,1.0,phoneme,58.17,stimuli/audio/lw1_1.wav,185.355,0.1000000000000014,2000-01-01 00:00:00+00:00,g_B,25.0,sentence,4.0,145.0,Allison,1.0,,False
1426,lw1,0.0,1.0,word,58.17,stimuli/audio/lw1_1.wav,185.355,0.259999999999998,2000-01-01 00:00:00+00:00,,25.0,sentence,4.0,145.0,Allison,1.0,get,True
1427,lw1,0.0,1.0,phoneme,58.27,stimuli/audio/lw1_1.wav,185.455,0.0899999999999963,2000-01-01 00:00:00+00:00,eh_I,25.0,sentence,4.0,145.0,Allison,1.0,,False
1428,lw1,0.0,1.0,phoneme,58.36,stimuli/audio/lw1_1.wav,185.545,0.0700000000000002,2000-01-01 00:00:00+00:00,t_E,25.0,sentence,4.0,145.0,Allison,1.0,,False
1429,lw1,0.0,1.0,phoneme,58.43,stimuli/audio/lw1_1.wav,185.615,0.0600000000000022,2000-01-01 00:00:00+00:00,t_B,25.0,sentence,5.0,145.0,Allison,1.0,,False
1430,lw1,0.0,1.0,word,58.43,stimuli/audio/lw1_1.wav,185.615,0.1300000000000025,2000-01-01 00:00:00+00:00,,25.0,sentence,5.0,145.0,Allison,1.0,to,True
1431,lw1,0.0,1.0,phoneme,58.49,stimuli/audio/lw1_1.wav,185.675,0.0700000000000002,2000-01-01 00:00:00+00:00,uw_E,25.0,sentence,5.0,145.0,Allison,1.0,,False
1432,lw1,0.0,1.0,phoneme,58.56,stimuli/audio/lw1_1.wav,185.745,0.0999999999999943,2000-01-01 00:00:00+00:00,y_B,25.0,sentence,6.0,145.0,Allison,1.0,,False
1433,lw1,0.0,1.0,word,58.56,stimuli/audio/lw1_1.wav,185.745,0.3799999999999954,2000-01-01 00:00:00+00:00,,25.0,sentence,6.0,145.0,Allison,1.0,you,True
1434,lw1,0.0,1.0,phoneme,58.66,stimuli/audio/lw1_1.wav,185.845,0.2800000000000011,2000-01-01 00:00:00+00:00,uw_E,25.0,sentence,6.0,145.0,Allison,1.0,,False
1435,lw1,0.0,1.0,phoneme,59.93,stimuli/audio/lw1_1.wav,187.115,0.1300000000000025,2000-01-01 00:00:00+00:00,sh_B,26.0,sentence,0.0,145.0,Allison,1.0,,False
1436,lw1,0.0,1.0,word,59.93,stimuli/audio/lw1_1.wav,187.115,0.2000000000000028,2000-01-01 00:00:00+00:00,,26.0,sentence,0.0,145.0,Allison,1.0,She,True
1437,lw1,0.0,1.0,phoneme,60.06,stimuli/audio/lw1_1.wav,187.245,0.0700000000000002,2000-01-01 00:00:00+00:00,iy_E,26.0,sentence,0.0,145.0,Allison,1.0,,False
1438,lw1,0.0,1.0,phoneme,60.13,stimuli/audio/lw1_1.wav,187.315,0.0899999999999963,2000-01-01 00:00:00+00:00,y_B,26.0,sentence,1.0,145.0,Allison,1.0,,False
1439,lw1,0.0,1.0,word,60.13,stimuli/audio/lw1_1.wav,187.315,0.3499999999999943,2000-01-01 00:00:00+00:00,,26.0,sentence,1.0,145.0,Allison,1.0,used,True
1440,lw1,0.0,1.0,phoneme,60.22,stimuli/audio/lw1_1.wav,187.405,0.1499999999999985,2000-01-01 00:00:00+00:00,uw_I,26.0,sentence,1.0,145.0,Allison,1.0,,False
1441,lw1,0.0,1.0,phoneme,60.37,stimuli/audio/lw1_1.wav,187.555,0.0700000000000002,2000-01-01 00:00:00+00:00,z_I,26.0,sentence,1.0,145.0,Allison,1.0,,False
1442,lw1,0.0,1.0,phoneme,60.44,stimuli/audio/lw1_1.wav,187.625,0.0399999999999991,2000-01-01 00:00:00+00:00,d_E,26.0,sentence,1.0,145.0,Allison,1.0,,False
1443,lw1,0.0,1.0,phoneme,60.49,stimuli/audio/lw1_1.wav,187.675,0.0899999999999963,2000-01-01 00:00:00+00:00,dh_B,26.0,sentence,2.0,145.0,Allison,1.0,,False
1444,lw1,0.0,1.0,word,60.49,stimuli/audio/lw1_1.wav,187.675,0.1400000000000005,2000-01-01 00:00:00+00:00,,26.0,sentence,2.0,145.0,Allison,1.0,the,True
1445,lw1,0.0,1.0,phoneme,60.58,stimuli/audio/lw1_1.wav,187.765,0.0500000000000042,2000-01-01 00:00:00+00:00,ah_E,26.0,sentence,2.0,145.0,Allison,1.0,,False
1446,lw1,0.0,1.0,phoneme,60.63,stimuli/audio/lw1_1.wav,187.815,0.0700000000000002,2000-01-01 00:00:00+00:00,d_B,26.0,sentence,3.0,145.0,Allison,1.0,,False
1447,lw1,0.0,1.0,word,60.63,stimuli/audio/lw1_1.wav,187.815,0.6899999999999977,2000-01-01 00:00:00+00:00,,26.0,sentence,3.0,145.0,Allison,1.0,discretion,True
1448,lw1,0.0,1.0,phoneme,60.7,stimuli/audio/lw1_1.wav,187.885,0.0799999999999983,2000-01-01 00:00:00+00:00,ih_I,26.0,sentence,3.0,145.0,Allison,1.0,,False
1449,lw1,0.0,1.0,phoneme,60.78,stimuli/audio/lw1_1.wav,187.965,0.0899999999999963,2000-01-01 00:00:00+00:00,s_I,26.0,sentence,3.0,145.0,Allison,1.0,,False
1450,lw1,0.0,1.0,phoneme,60.87,stimuli/audio/lw1_1.wav,188.055,0.0800000000000054,2000-01-01 00:00:00+00:00,k_I,26.0,sentence,3.0,145.0,Allison,1.0,,False
1451,lw1,0.0,1.0,phoneme,60.95,stimuli/audio/lw1_1.wav,188.135,0.0399999999999991,2000-01-01 00:00:00+00:00,r_I,26.0,sentence,3.0,145.0,Allison,1.0,,False
1452,lw1,0.0,1.0,phoneme,60.99,stimuli/audio/lw1_1.wav,188.175,0.0899999999999963,2000-01-01 00:00:00+00:00,eh_I,26.0,sentence,3.0,145.0,Allison,1.0,,False
1453,lw1,0.0,1.0,phoneme,61.08,stimuli/audio/lw1_1.wav,188.265,0.1099999999999994,2000-01-01 00:00:00+00:00,sh_I,26.0,sentence,3.0,145.0,Allison,1.0,,False
1454,lw1,0.0,1.0,phoneme,61.19,stimuli/audio/lw1_1.wav,188.375,0.0900000000000034,2000-01-01 00:00:00+00:00,ah_I,26.0,sentence,3.0,145.0,Allison,1.0,,False
1455,lw1,0.0,1.0,phoneme,61.28,stimuli/audio/lw1_1.wav,188.465,0.0399999999999991,2000-01-01 00:00:00+00:00,n_E,26.0,sentence,3.0,145.0,Allison,1.0,,False
1456,lw1,0.0,1.0,phoneme,61.32,stimuli/audio/lw1_1.wav,188.505,0.0700000000000002,2000-01-01 00:00:00+00:00,ah_B,26.0,sentence,4.0,145.0,Allison,1.0,,False
1457,lw1,0.0,1.0,word,61.32,stimuli/audio/lw1_1.wav,188.505,0.1700000000000017,2000-01-01 00:00:00+00:00,,26.0,sentence,4.0,145.0,Allison,1.0,of,True
1458,lw1,0.0,1.0,phoneme,61.39,stimuli/audio/lw1_1.wav,188.575,0.1000000000000014,2000-01-01 00:00:00+00:00,v_E,26.0,sentence,4.0,145.0,Allison,1.0,,False
1459,lw1,0.0,1.0,phoneme,61.49,stimuli/audio/lw1_1.wav,188.675,0.019999999999996,2000-01-01 00:00:00+00:00,dh_B,26.0,sentence,5.0,145.0,Allison,1.0,,False
1460,lw1,0.0,1.0,word,61.49,stimuli/audio/lw1_1.wav,188.675,0.1000000000000014,2000-01-01 00:00:00+00:00,,26.0,sentence,5.0,145.0,Allison,1.0,the,True
1461,lw1,0.0,1.0,phoneme,61.51,stimuli/audio/lw1_1.wav,188.695,0.0800000000000054,2000-01-01 00:00:00+00:00,ah_E,26.0,sentence,5.0,145.0,Allison,1.0,,False
1462,lw1,0.0,1.0,phoneme,61.59,stimuli/audio/lw1_1.wav,188.775,0.0899999999999963,2000-01-01 00:00:00+00:00,m_B,26.0,sentence,6.0,145.0,Allison,1.0,,False
1463,lw1,0.0,1.0,word,61.59,stimuli/audio/lw1_1.wav,188.775,0.4199999999999946,2000-01-01 00:00:00+00:00,,26.0,sentence,6.0,145.0,Allison,1.0,mirrored,True
1464,lw1,0.0,1.0,phoneme,61.68,stimuli/audio/lw1_1.wav,188.865,0.0900000000000034,2000-01-01 00:00:00+00:00,ih_I,26.0,sentence,6.0,145.0,Allison,1.0,,False
1465,lw1,0.0,1.0,phoneme,61.77,stimuli/audio/lw1_1.wav,188.955,0.0999999999999943,2000-01-01 00:00:00+00:00,r_I,26.0,sentence,6.0,145.0,Allison,1.0,,False
1466,lw1,0.0,1.0,phoneme,61.87,stimuli/audio/lw1_1.wav,189.055,0.0399999999999991,2000-01-01 00:00:00+00:00,er_I,26.0,sentence,6.0,145.0,Allison,1.0,,False
1467,lw1,0.0,1.0,phoneme,61.91,stimuli/audio/lw1_1.wav,189.095,0.1000000000000014,2000-01-01 00:00:00+00:00,d_E,26.0,sentence,6.0,145.0,Allison,1.0,,False
1468,lw1,0.0,1.0,phoneme,62.01,stimuli/audio/lw1_1.wav,189.195,0.0500000000000042,2000-01-01 00:00:00+00:00,w_B,26.0,sentence,7.0,145.0,Allison,1.0,,False
1469,lw1,0.0,1.0,word,62.01,stimuli/audio/lw1_1.wav,189.195,0.25,2000-01-01 00:00:00+00:00,,26.0,sentence,7.0,145.0,Allison,1.0,window,True
1470,lw1,0.0,1.0,phoneme,62.06,stimuli/audio/lw1_1.wav,189.245,0.0799999999999983,2000-01-01 00:00:00+00:00,ih_I,26.0,sentence,7.0,145.0,Allison,1.0,,False
1471,lw1,0.0,1.0,phoneme,62.14,stimuli/audio/lw1_1.wav,189.325,0.0399999999999991,2000-01-01 00:00:00+00:00,n_I,26.0,sentence,7.0,145.0,Allison,1.0,,False
1472,lw1,0.0,1.0,phoneme,62.18,stimuli/audio/lw1_1.wav,189.365,0.0700000000000002,2000-01-01 00:00:00+00:00,d_I,26.0,sentence,7.0,145.0,Allison,1.0,,False
1473,lw1,0.0,1.0,phoneme,62.25,stimuli/audio/lw1_1.wav,189.435,0.009999999999998,2000-01-01 00:00:00+00:00,ow_E,26.0,sentence,7.0,145.0,Allison,1.0,,False
1474,lw1,0.0,1.0,phoneme,67.71,stimuli/audio/lw1_1.wav,194.895,0.0800000000000125,2000-01-01 00:00:00+00:00,t_B,26.0,sentence,8.0,145.0,Allison,1.0,,False
1475,lw1,0.0,1.0,word,67.71,stimuli/audio/lw1_1.wav,194.895,0.1500000000000056,2000-01-01 00:00:00+00:00,,26.0,sentence,8.0,145.0,Allison,1.0,to,True
1476,lw1,0.0,1.0,phoneme,67.79,stimuli/audio/lw1_1.wav,194.975,0.0699999999999931,2000-01-01 00:00:00+00:00,uw_E,26.0,sentence,8.0,145.0,Allison,1.0,,False
1477,lw1,0.0,1.0,phoneme,70.969999,stimuli/audio/lw1_1.wav,198.155,0.0799999999999983,2000-01-01 00:00:00+00:00,t_B,27.0,sentence,5.0,145.0,Allison,1.0,,False
1478,lw1,0.0,1.0,word,70.969999,stimuli/audio/lw1_1.wav,198.155,0.1500000000000056,2000-01-01 00:00:00+00:00,,27.0,sentence,5.0,145.0,Allison,1.0,to,True
1479,lw1,0.0,1.0,phoneme,71.049999,stimuli/audio/lw1_1.wav,198.235,0.0700000000000073,2000-01-01 00:00:00+00:00,ih_E,27.0,sentence,5.0,145.0,Allison,1.0,,False
1480,lw1,0.0,1.0,phoneme,71.119999,stimuli/audio/lw1_1.wav,198.305,0.059999999999988,2000-01-01 00:00:00+00:00,d_B,27.0,sentence,16.0,145.0,Allison,1.0,,False
1481,lw1,0.0,1.0,word,71.119999,stimuli/audio/lw1_1.wav,198.305,0.4399999999999977,2000-01-01 00:00:00+00:00,,27.0,sentence,16.0,145.0,Allison,1.0,defy,True
1482,lw1,0.0,1.0,phoneme,71.179999,stimuli/audio/lw1_1.wav,198.365,0.1099999999999994,2000-01-01 00:00:00+00:00,ih_I,27.0,sentence,16.0,145.0,Allison,1.0,,False
1483,lw1,0.0,1.0,phoneme,71.289999,stimuli/audio/lw1_1.wav,198.475,0.1300000000000096,2000-01-01 00:00:00+00:00,f_I,27.0,sentence,16.0,145.0,Allison,1.0,,False
1484,lw1,0.0,1.0,phoneme,71.419999,stimuli/audio/lw1_1.wav,198.605,0.1400000000000005,2000-01-01 00:00:00+00:00,ay_E,27.0,sentence,16.0,145.0,Allison,1.0,,False
1485,lw1,0.0,1.0,phoneme,71.559999,stimuli/audio/lw1_1.wav,198.745,0.0799999999999983,2000-01-01 00:00:00+00:00,y_B,27.0,sentence,17.0,145.0,Allison,1.0,,False
1486,lw1,0.0,1.0,word,71.559999,stimuli/audio/lw1_1.wav,198.745,0.5799999999999983,2000-01-01 00:00:00+00:00,,27.0,sentence,17.0,145.0,Allison,1.0,United,True
1487,lw1,0.0,1.0,phoneme,71.639999,stimuli/audio/lw1_1.wav,198.825,0.0900000000000034,2000-01-01 00:00:00+00:00,uw_I,27.0,sentence,17.0,145.0,Allison,1.0,,False
1488,lw1,0.0,1.0,phoneme,71.729999,stimuli/audio/lw1_1.wav,198.915,0.0699999999999931,2000-01-01 00:00:00+00:00,n_I,27.0,sentence,17.0,145.0,Allison,1.0,,False
1489,lw1,0.0,1.0,phoneme,71.799999,stimuli/audio/lw1_1.wav,198.985,0.1099999999999994,2000-01-01 00:00:00+00:00,ay_I,27.0,sentence,17.0,145.0,Allison,1.0,,False
1490,lw1,0.0,1.0,phoneme,71.909999,stimuli/audio/lw1_1.wav,199.095,0.0600000000000022,2000-01-01 00:00:00+00:00,t_I,27.0,sentence,17.0,145.0,Allison,1.0,,False
1491,lw1,0.0,1.0,phoneme,71.969999,stimuli/audio/lw1_1.wav,199.155,0.0900000000000034,2000-01-01 00:00:00+00:00,ah_I,27.0,sentence,17.0,145.0,Allison,1.0,,False
1492,lw1,0.0,1.0,phoneme,72.059999,stimuli/audio/lw1_1.wav,199.245,0.0799999999999983,2000-01-01 00:00:00+00:00,d_E,27.0,sentence,17.0,145.0,Allison,1.0,,False
1493,lw1,0.0,1.0,phoneme,72.139999,stimuli/audio/lw1_1.wav,199.325,0.1599999999999966,2000-01-01 00:00:00+00:00,er_B,27.0,sentence,18.0,145.0,Allison,1.0,,False
1494,lw1,0.0,1.0,word,72.139999,stimuli/audio/lw1_1.wav,199.325,0.269999999999996,2000-01-01 00:00:00+00:00,,27.0,sentence,18.0,145.0,Allison,1.0,Earth,True
1495,lw1,0.0,1.0,phoneme,72.299999,stimuli/audio/lw1_1.wav,199.485,0.1099999999999994,2000-01-01 00:00:00+00:00,th_E,27.0,sentence,18.0,145.0,Allison,1.0,,False
1496,lw1,0.0,1.0,phoneme,72.440001,stimuli/audio/lw1_1.wav,199.625,0.0799999999999983,2000-01-01 00:00:00+00:00,k_B,27.0,sentence,19.0,145.0,Allison,1.0,,False
1497,lw1,0.0,1.0,word,72.440001,stimuli/audio/lw1_1.wav,199.625,0.5900000000000034,2000-01-01 00:00:00+00:00,,27.0,sentence,19.0,145.0,Allison,1.0,Command,True
1498,lw1,0.0,1.0,phoneme,72.520001,stimuli/audio/lw1_1.wav,199.705,0.0700000000000073,2000-01-01 00:00:00+00:00,ah_I,27.0,sentence,19.0,145.0,Allison,1.0,,False
1499,lw1,0.0,1.0,phoneme,72.590001,stimuli/audio/lw1_1.wav,199.775,0.0900000000000034,2000-01-01 00:00:00+00:00,m_I,27.0,sentence,19.0,145.0,Allison,1.0,,False
1500,lw1,0.0,1.0,phoneme,72.680001,stimuli/audio/lw1_1.wav,199.865,0.1999999999999886,2000-01-01 00:00:00+00:00,ae_I,27.0,sentence,19.0,145.0,Allison,1.0,,False
1501,lw1,0.0,1.0,phoneme,72.880001,stimuli/audio/lw1_1.wav,200.065,0.0700000000000073,2000-01-01 00:00:00+00:00,n_I,27.0,sentence,19.0,145.0,Allison,1.0,,False
1502,lw1,0.0,1.0,phoneme,72.950001,stimuli/audio/lw1_1.wav,200.135,0.0799999999999983,2000-01-01 00:00:00+00:00,d_E,27.0,sentence,19.0,145.0,Allison,1.0,,False
1503,lw1,0.0,1.0,phoneme,73.039999,stimuli/audio/lw1_1.wav,200.225,0.0900000000000034,2000-01-01 00:00:00+00:00,ae_B,27.0,sentence,20.0,145.0,Allison,1.0,,False
1504,lw1,0.0,1.0,word,73.039999,stimuli/audio/lw1_1.wav,200.225,0.2600000000000051,2000-01-01 00:00:00+00:00,,27.0,sentence,20.0,145.0,Allison,1.0,and,True
1505,lw1,0.0,1.0,phoneme,73.129999,stimuli/audio/lw1_1.wav,200.315,0.0900000000000034,2000-01-01 00:00:00+00:00,n_I,27.0,sentence,20.0,145.0,Allison,1.0,,False
1506,lw1,0.0,1.0,phoneme,73.219999,stimuli/audio/lw1_1.wav,200.405,0.0799999999999983,2000-01-01 00:00:00+00:00,d_E,27.0,sentence,20.0,145.0,Allison,1.0,,False
1507,lw1,0.0,1.0,phoneme,73.299999,stimuli/audio/lw1_1.wav,200.485,0.1299999999999954,2000-01-01 00:00:00+00:00,s_B,27.0,sentence,21.0,145.0,Allison,1.0,,False
1508,lw1,0.0,1.0,word,73.299999,stimuli/audio/lw1_1.wav,200.485,0.4500000000000028,2000-01-01 00:00:00+00:00,,27.0,sentence,21.0,145.0,Allison,1.0,sever,True
1509,lw1,0.0,1.0,phoneme,73.429999,stimuli/audio/lw1_1.wav,200.615,0.1000000000000085,2000-01-01 00:00:00+00:00,eh_I,27.0,sentence,21.0,145.0,Allison,1.0,,False
1510,lw1,0.0,1.0,phoneme,73.529999,stimuli/audio/lw1_1.wav,200.715,0.0799999999999983,2000-01-01 00:00:00+00:00,v_I,27.0,sentence,21.0,145.0,Allison,1.0,,False
1511,lw1,0.0,1.0,phoneme,73.609999,stimuli/audio/lw1_1.wav,200.795,0.1400000000000005,2000-01-01 00:00:00+00:00,er_E,27.0,sentence,21.0,145.0,Allison,1.0,,False
1512,lw1,0.0,1.0,phoneme,73.789999,stimuli/audio/lw1_1.wav,200.975,0.1700000000000017,2000-01-01 00:00:00+00:00,ao_B,27.0,sentence,22.0,145.0,Allison,1.0,,False
1513,lw1,0.0,1.0,word,73.789999,stimuli/audio/lw1_1.wav,200.975,0.2800000000000011,2000-01-01 00:00:00+00:00,,27.0,sentence,22.0,145.0,Allison,1.0,all,True
1514,lw1,0.0,1.0,phoneme,73.959999,stimuli/audio/lw1_1.wav,201.145,0.1099999999999994,2000-01-01 00:00:00+00:00,l_E,27.0,sentence,22.0,145.0,Allison,1.0,,False
1515,lw1,0.0,1.0,phoneme,74.079999,stimuli/audio/lw1_1.wav,201.265,0.1200000000000045,2000-01-01 00:00:00+00:00,t_B,27.0,sentence,23.0,145.0,Allison,1.0,,False
1516,lw1,0.0,1.0,word,74.079999,stimuli/audio/lw1_1.wav,201.265,0.4599999999999937,2000-01-01 00:00:00+00:00,,27.0,sentence,23.0,145.0,Allison,1.0,ties,True
1517,lw1,0.0,1.0,phoneme,74.199999,stimuli/audio/lw1_1.wav,201.385,0.2399999999999948,2000-01-01 00:00:00+00:00,ay_I,27.0,sentence,23.0,145.0,Allison,1.0,,False
1518,lw1,0.0,1.0,phoneme,74.439999,stimuli/audio/lw1_1.wav,201.625,0.0999999999999943,2000-01-01 00:00:00+00:00,z_E,27.0,sentence,23.0,145.0,Allison,1.0,,False
